condition,cell_id,mitochondria_id,image_category_type,file_name,file_path
shOPA1,1,77,mitochondria_mask,images_shOPA1_cell_001_0077_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0077_mito_imgs.tiff
shCtrl,4,30,tubular_cristae_mask,images_shCtrl_cell_004_0030_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0030_tubular_cristae_imgs.tiff
shCtrl,2,7,lamellar_cristae_mask,images_shCtrl_cell_002_0007_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_002_0007_lamellar_cristae_imgs.tiff
shOPA1,4,10,original_EM_image,images_shOPA1_cell_004_0010_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_004_0010_ori_imgs.tiff
shOPA1,1,80,original_EM_image,images_shOPA1_cell_001_0080_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0080_ori_imgs.tiff
shOPA1,5,18,tubular_cristae_mask,images_shOPA1_cell_005_0018_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_005_0018_tubular_cristae_imgs.tiff
shCtrl,1,5,original_EM_image,images_shCtrl_cell_001_0005_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_001_0005_ori_imgs.tiff
shCtrl,3,3,mitochondria_mask,images_shCtrl_cell_003_0003_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_003_0003_mito_imgs.tiff
shOPA1,5,17,mitochondria_mask,images_shOPA1_cell_005_0017_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_005_0017_mito_imgs.tiff
shCtrl,4,33,original_EM_image,images_shCtrl_cell_004_0033_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0033_ori_imgs.tiff
shOPA1,2,45,lamellar_cristae_mask,images_shOPA1_cell_002_0045_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0045_lamellar_cristae_imgs.tiff
shOPA1,1,88,original_EM_image,images_shOPA1_cell_001_0088_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0088_ori_imgs.tiff
shOPA1,1,24,tubular_cristae_mask,images_shOPA1_cell_001_0024_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0024_tubular_cristae_imgs.tiff
shOPA1,1,131,original_EM_image,images_shOPA1_cell_001_0131_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0131_ori_imgs.tiff
shOPA1,4,2,lamellar_cristae_mask,images_shOPA1_cell_004_0002_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_004_0002_lamellar_cristae_imgs.tiff
shCtrl,4,17,tubular_cristae_mask,images_shCtrl_cell_004_0017_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0017_tubular_cristae_imgs.tiff
shOPA1,1,48,mitochondria_mask,images_shOPA1_cell_001_0048_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0048_mito_imgs.tiff
shCtrl,1,12,mitochondria_mask,images_shCtrl_cell_001_0012_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_001_0012_mito_imgs.tiff
shCtrl,4,44,original_EM_image,images_shCtrl_cell_004_0044_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0044_ori_imgs.tiff
shOPA1,1,107,mitochondria_mask,images_shOPA1_cell_001_0107_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0107_mito_imgs.tiff
shCtrl,1,24,original_EM_image,images_shCtrl_cell_001_0024_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_001_0024_ori_imgs.tiff
shOPA1,1,59,original_EM_image,images_shOPA1_cell_001_0059_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0059_ori_imgs.tiff
shOPA1,2,24,original_EM_image,images_shOPA1_cell_002_0024_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0024_ori_imgs.tiff
shOPA1,1,50,lamellar_cristae_mask,images_shOPA1_cell_001_0050_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0050_lamellar_cristae_imgs.tiff
shOPA1,1,93,tubular_cristae_mask,images_shOPA1_cell_001_0093_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0093_tubular_cristae_imgs.tiff
shCtrl,5,17,mitochondria_mask,images_shCtrl_cell_005_0017_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_005_0017_mito_imgs.tiff
shOPA1,5,41,tubular_cristae_mask,images_shOPA1_cell_005_0041_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_005_0041_tubular_cristae_imgs.tiff
shCtrl,1,25,tubular_cristae_mask,images_shCtrl_cell_001_0025_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_001_0025_tubular_cristae_imgs.tiff
shOPA1,2,93,lamellar_cristae_mask,images_shOPA1_cell_002_0093_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0093_lamellar_cristae_imgs.tiff
shOPA1,2,84,original_EM_image,images_shOPA1_cell_002_0084_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0084_ori_imgs.tiff
shCtrl,1,2,mitochondria_mask,images_shCtrl_cell_001_0002_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_001_0002_mito_imgs.tiff
shOPA1,5,47,lamellar_cristae_mask,images_shOPA1_cell_005_0047_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_005_0047_lamellar_cristae_imgs.tiff
shOPA1,1,107,tubular_cristae_mask,images_shOPA1_cell_001_0107_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0107_tubular_cristae_imgs.tiff
shOPA1,1,114,lamellar_cristae_mask,images_shOPA1_cell_001_0114_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0114_lamellar_cristae_imgs.tiff
shCtrl,3,15,mitochondria_mask,images_shCtrl_cell_003_0015_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_003_0015_mito_imgs.tiff
shOPA1,5,23,original_EM_image,images_shOPA1_cell_005_0023_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_005_0023_ori_imgs.tiff
shCtrl,5,12,mitochondria_mask,images_shCtrl_cell_005_0012_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_005_0012_mito_imgs.tiff
shOPA1,5,19,lamellar_cristae_mask,images_shOPA1_cell_005_0019_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_005_0019_lamellar_cristae_imgs.tiff
shOPA1,1,86,original_EM_image,images_shOPA1_cell_001_0086_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0086_ori_imgs.tiff
shCtrl,5,4,lamellar_cristae_mask,images_shCtrl_cell_005_0004_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_005_0004_lamellar_cristae_imgs.tiff
shCtrl,4,51,mitochondria_mask,images_shCtrl_cell_004_0051_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0051_mito_imgs.tiff
shOPA1,1,59,lamellar_cristae_mask,images_shOPA1_cell_001_0059_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0059_lamellar_cristae_imgs.tiff
shCtrl,4,56,original_EM_image,images_shCtrl_cell_004_0056_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0056_ori_imgs.tiff
shCtrl,4,12,mitochondria_mask,images_shCtrl_cell_004_0012_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0012_mito_imgs.tiff
shOPA1,1,119,lamellar_cristae_mask,images_shOPA1_cell_001_0119_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0119_lamellar_cristae_imgs.tiff
shCtrl,4,32,tubular_cristae_mask,images_shCtrl_cell_004_0032_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0032_tubular_cristae_imgs.tiff
shCtrl,1,10,mitochondria_mask,images_shCtrl_cell_001_0010_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_001_0010_mito_imgs.tiff
shOPA1,2,36,original_EM_image,images_shOPA1_cell_002_0036_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0036_ori_imgs.tiff
shOPA1,5,38,original_EM_image,images_shOPA1_cell_005_0038_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_005_0038_ori_imgs.tiff
shCtrl,1,2,original_EM_image,images_shCtrl_cell_001_0002_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_001_0002_ori_imgs.tiff
shOPA1,3,15,lamellar_cristae_mask,images_shOPA1_cell_003_0015_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_003_0015_lamellar_cristae_imgs.tiff
shCtrl,5,20,tubular_cristae_mask,images_shCtrl_cell_005_0020_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_005_0020_tubular_cristae_imgs.tiff
shOPA1,1,2,lamellar_cristae_mask,images_shOPA1_cell_001_0002_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0002_lamellar_cristae_imgs.tiff
shOPA1,1,127,lamellar_cristae_mask,images_shOPA1_cell_001_0127_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0127_lamellar_cristae_imgs.tiff
shOPA1,2,13,tubular_cristae_mask,images_shOPA1_cell_002_0013_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0013_tubular_cristae_imgs.tiff
shOPA1,5,36,mitochondria_mask,images_shOPA1_cell_005_0036_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_005_0036_mito_imgs.tiff
shCtrl,4,1,tubular_cristae_mask,images_shCtrl_cell_004_0001_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0001_tubular_cristae_imgs.tiff
shOPA1,2,98,mitochondria_mask,images_shOPA1_cell_002_0098_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0098_mito_imgs.tiff
shCtrl,5,11,tubular_cristae_mask,images_shCtrl_cell_005_0011_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_005_0011_tubular_cristae_imgs.tiff
shCtrl,4,32,original_EM_image,images_shCtrl_cell_004_0032_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0032_ori_imgs.tiff
shCtrl,3,18,tubular_cristae_mask,images_shCtrl_cell_003_0018_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_003_0018_tubular_cristae_imgs.tiff
shOPA1,1,102,mitochondria_mask,images_shOPA1_cell_001_0102_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0102_mito_imgs.tiff
shCtrl,1,10,lamellar_cristae_mask,images_shCtrl_cell_001_0010_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_001_0010_lamellar_cristae_imgs.tiff
shOPA1,2,72,original_EM_image,images_shOPA1_cell_002_0072_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0072_ori_imgs.tiff
shCtrl,4,46,lamellar_cristae_mask,images_shCtrl_cell_004_0046_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0046_lamellar_cristae_imgs.tiff
shOPA1,4,4,tubular_cristae_mask,images_shOPA1_cell_004_0004_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_004_0004_tubular_cristae_imgs.tiff
shOPA1,1,37,mitochondria_mask,images_shOPA1_cell_001_0037_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0037_mito_imgs.tiff
shCtrl,4,25,lamellar_cristae_mask,images_shCtrl_cell_004_0025_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0025_lamellar_cristae_imgs.tiff
shOPA1,3,3,lamellar_cristae_mask,images_shOPA1_cell_003_0003_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_003_0003_lamellar_cristae_imgs.tiff
shOPA1,2,56,mitochondria_mask,images_shOPA1_cell_002_0056_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0056_mito_imgs.tiff
shCtrl,5,7,mitochondria_mask,images_shCtrl_cell_005_0007_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_005_0007_mito_imgs.tiff
shOPA1,2,76,tubular_cristae_mask,images_shOPA1_cell_002_0076_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0076_tubular_cristae_imgs.tiff
shOPA1,1,102,original_EM_image,images_shOPA1_cell_001_0102_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0102_ori_imgs.tiff
shOPA1,5,28,mitochondria_mask,images_shOPA1_cell_005_0028_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_005_0028_mito_imgs.tiff
shOPA1,1,40,mitochondria_mask,images_shOPA1_cell_001_0040_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0040_mito_imgs.tiff
shCtrl,4,46,tubular_cristae_mask,images_shCtrl_cell_004_0046_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0046_tubular_cristae_imgs.tiff
shOPA1,1,85,lamellar_cristae_mask,images_shOPA1_cell_001_0085_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0085_lamellar_cristae_imgs.tiff
shOPA1,5,5,original_EM_image,images_shOPA1_cell_005_0005_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_005_0005_ori_imgs.tiff
shOPA1,2,77,mitochondria_mask,images_shOPA1_cell_002_0077_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0077_mito_imgs.tiff
shOPA1,2,13,lamellar_cristae_mask,images_shOPA1_cell_002_0013_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0013_lamellar_cristae_imgs.tiff
shCtrl,1,24,lamellar_cristae_mask,images_shCtrl_cell_001_0024_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_001_0024_lamellar_cristae_imgs.tiff
shCtrl,4,41,tubular_cristae_mask,images_shCtrl_cell_004_0041_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0041_tubular_cristae_imgs.tiff
shOPA1,2,39,tubular_cristae_mask,images_shOPA1_cell_002_0039_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0039_tubular_cristae_imgs.tiff
shCtrl,4,2,mitochondria_mask,images_shCtrl_cell_004_0002_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0002_mito_imgs.tiff
shOPA1,2,48,mitochondria_mask,images_shOPA1_cell_002_0048_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0048_mito_imgs.tiff
shOPA1,3,17,tubular_cristae_mask,images_shOPA1_cell_003_0017_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_003_0017_tubular_cristae_imgs.tiff
shCtrl,5,6,lamellar_cristae_mask,images_shCtrl_cell_005_0006_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_005_0006_lamellar_cristae_imgs.tiff
shOPA1,1,95,original_EM_image,images_shOPA1_cell_001_0095_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0095_ori_imgs.tiff
shOPA1,3,6,lamellar_cristae_mask,images_shOPA1_cell_003_0006_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_003_0006_lamellar_cristae_imgs.tiff
shCtrl,3,11,lamellar_cristae_mask,images_shCtrl_cell_003_0011_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_003_0011_lamellar_cristae_imgs.tiff
